repetition,apk,generating_script,num_flows,time,total_TP,detected_TP,total_FP,detected_FP,completed,option_under_investigation,true_positive,successful,time2,total time,completed3,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,analyzeframeworks,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
1,protect.budgetwatch_29.apk,config_FlowDroid_aplength5.xml,10,108762.4699,2,0,23,2,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,19,119573.5646,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,protect.budgetwatch_29.apk,config_FlowDroid_aplength5.xml,10,108762.4699,2,0,23,2,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,17,49482.20498,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,protect.budgetwatch_29.apk,config_FlowDroid_aplength5.xml,10,108762.4699,2,0,23,2,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,22,112387.6226,2,1,23,8,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,protect.budgetwatch_29.apk,config_FlowDroid_taintwrappereasy.xml,0,65344.6705,2,0,23,0,1,taintwrapper,TRUE,TRUE,3710,1987484,1,1,0.8,0.888888889,0.885416667,0.53125,0.6640625,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,19,119573.5646,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,protect.budgetwatch_29.apk,config_FlowDroid_taintwrappereasy.xml,0,65344.6705,2,0,23,0,1,taintwrapper,TRUE,TRUE,3710,1987484,1,1,0.8,0.888888889,0.885416667,0.53125,0.6640625,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,17,49482.20498,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,protect.budgetwatch_29.apk,config_FlowDroid_taintwrappereasy.xml,0,65344.6705,2,0,23,0,1,taintwrapper,TRUE,TRUE,3710,1987484,1,1,0.8,0.888888889,0.885416667,0.53125,0.6640625,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,4,64330.83914,27,3,215,1,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_aplength5.xml,0,46652.25065,27,0,215,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,4,46893.50136,27,3,215,1,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_aplength5.xml,0,46652.25065,27,0,215,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,4,19412.59009,27,3,215,1,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_aplength5.xml,0,46652.25065,27,0,215,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,org.dnaq.dialer2_17.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,8,31372.00693,10,2,97,0,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,org.dnaq.dialer2_17.apk,config_FlowDroid_aplength5.xml,2,37306.34394,10,1,97,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,org.dnaq.dialer2_17.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,8,13906.69232,10,2,97,0,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,org.dnaq.dialer2_17.apk,config_FlowDroid_aplength5.xml,2,37306.34394,10,1,97,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,22,112387.6226,2,1,23,8,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,protect.budgetwatch_29.apk,config_FlowDroid_aplength5.xml,10,101860.7337,2,0,23,2,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,19,119573.5646,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,protect.budgetwatch_29.apk,config_FlowDroid_aplength5.xml,10,101860.7337,2,0,23,2,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,17,49482.20498,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,protect.budgetwatch_29.apk,config_FlowDroid_aplength5.xml,10,101860.7337,2,0,23,2,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,22,112387.6226,2,1,23,8,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,protect.budgetwatch_29.apk,config_FlowDroid_taintwrappereasy.xml,0,67200.1153,2,0,23,0,1,taintwrapper,TRUE,TRUE,3710,1987484,1,1,0.8,0.888888889,0.885416667,0.53125,0.6640625,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,19,119573.5646,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,protect.budgetwatch_29.apk,config_FlowDroid_taintwrappereasy.xml,0,67200.1153,2,0,23,0,1,taintwrapper,TRUE,TRUE,3710,1987484,1,1,0.8,0.888888889,0.885416667,0.53125,0.6640625,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,17,49482.20498,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,protect.budgetwatch_29.apk,config_FlowDroid_taintwrappereasy.xml,0,67200.1153,2,0,23,0,1,taintwrapper,TRUE,TRUE,3710,1987484,1,1,0.8,0.888888889,0.885416667,0.53125,0.6640625,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,4,64330.83914,27,3,215,1,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_aplength5.xml,0,52466.19662,27,0,215,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,4,46893.50136,27,3,215,1,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_aplength5.xml,0,52466.19662,27,0,215,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,4,19412.59009,27,3,215,1,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_aplength5.xml,0,52466.19662,27,0,215,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,org.dnaq.dialer2_17.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,8,31372.00693,10,2,97,0,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,org.dnaq.dialer2_17.apk,config_FlowDroid_aplength5.xml,2,26480.54335,10,1,97,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,org.dnaq.dialer2_17.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,8,13906.69232,10,2,97,0,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,org.dnaq.dialer2_17.apk,config_FlowDroid_aplength5.xml,2,26480.54335,10,1,97,0,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,22,112387.6226,2,1,23,8,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,protect.budgetwatch_29.apk,config_FlowDroid_aplength5.xml,10,85722.15014,2,0,23,2,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,protect.budgetwatch_29.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,19,119573.5646,2,1,23,7,1,taintwrapper,TRUE,TRUE,3726,2009630,1,1,0.7,0.823529412,0.882978723,0.51875,0.653543307,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,protect.budgetwatch_29.apk,config_FlowDroid_aplength5.xml,10,85722.15014,2,0,23,2,1,aplength,TRUE,TRUE,15674,2949821,1,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
